Date,NYA,N225,IXIC,GSPTSE,HSI,GDAXI,SSMI,KS11,TWII,SS,SZ,N100,NSEI,JO
2016-05-13,10228.05957,16412.21094,4717.680176,13748.59961,19719.28906,9952.900391,7925.759766,1966.98999,8053.689941,2827.108887,9759.269531,854.22998,7814.899902,51602.55078
2016-05-17,10257.61035,16652.80078,4715.72998,13917.09961,20118.80078,9890.19043,7906.759766,1968.060059,8140.47998,2843.684082,9908.790039,850.109985,7890.75,52528.83984
2016-05-18,10239.65039,16644.68945,4739.120117,13826.0,19826.41016,9943.230469,7973.930176,1956.72998,8159.680176,2807.513916,9694.780273,853.5,7870.149902,52797.23047
2016-05-19,10192.48047,16646.66016,4712.529785,13817.29981,19694.33008,9795.889648,7908.790039,1946.780029,8095.97998,2806.906006,9733.740234,844.789978,7783.399902,52370.10156
2016-05-20,10250.49023,16736.34961,4769.560059,13919.59961,19852.19922,9916.019531,7997.299805,1947.670044,8131.259766,2825.48291,9816.75,857.390015,7749.700195,52638.25
2016-05-24,10353.55957,16498.75977,4861.060059,13952.90039,19830.42969,10057.30957,8125.240234,1937.680054,8300.660156,2821.666016,9821.700195,871.400024,7748.850098,53050.76172
2016-05-25,10446.58008,16757.34961,4894.890137,14053.7002,20368.05078,10205.20996,8167.609863,1960.51001,8396.200195,2815.085938,9784.599609,881.299988,7934.899902,53721.87891
2016-05-26,10439.61035,16772.46094,4901.77002,14049.2002,20397.10938,10272.70996,8229.549805,1957.060059,8394.120117,2822.443115,9826.139648,886.619995,8069.649902,53921.0
2016-05-27,10469.51953,16834.83984,4933.5,14105.2002,20576.76953,10286.30957,8292.450195,1969.170044,8463.610352,2821.045898,9813.629883,886.5,8156.649902,54105.37109
2016-05-31,10441.0,17234.98047,4948.049805,14065.79981,20815.08984,10262.74023,8216.419922,1983.400024,8535.589844,2916.615967,10159.92969,884.169983,8160.100098,53905.21094
2016-06-01,10454.92969,16955.73047,4952.25,14063.5,20760.98047,10204.44043,8185.529785,1982.719971,8597.160156,2913.508057,10209.13965,880.090027,8179.950195,53518.35938
2016-06-02,10487.58008,16562.55078,4971.359863,14137.0,20859.2207,10208.0,8205.820313,1985.109985,8556.019531,2925.229004,10274.03027,880.090027,8218.950195,53716.91016
2016-06-03,10487.94043,16642.23047,4942.52002,14226.79981,20947.24023,10103.25977,8148.399902,1985.839966,8587.360352,2938.681885,10344.91016,872.609985,8220.799805,54259.35938
2016-06-07,10599.21973,16675.44922,4961.75,14365.59961,21328.24023,10287.67969,8215.780273,2011.630005,8679.900391,2936.044922,10347.83984,884.330017,8266.450195,54305.73047
2016-06-08,10638.36035,16830.91992,4974.640137,14313.09961,21297.88086,10217.03027,8143.759766,2027.079956,8715.480469,2927.158936,10316.82031,879.700012,8273.049805,53960.17969
2016-06-13,10349.16992,16019.17969,4848.439941,13993.90039,20512.99023,9657.44043,7782.350098,1979.060059,8536.219727,2833.071045,9862.580078,836.299988,8110.600098,52511.51953
2016-06-14,10294.58984,15859.0,4843.549805,13884.2002,20387.5293,9519.200195,7638.77002,1972.030029,8576.120117,2842.188965,9895.150391,818.820007,8108.850098,51394.30859
2016-06-15,10297.16016,15919.58008,4834.930176,13923.5,20467.51953,9606.709961,7679.490234,1968.829956,8606.370117,2887.209961,10173.84961,826.320007,8206.599609,52026.71094
2016-06-17,10347.94043,15599.66016,4800.339844,13901.79981,20169.98047,9631.360352,7713.609863,1953.400024,8568.080078,2885.10498,10182.53027,829.880005,8170.200195,52140.60938
2016-06-20,10450.03027,15965.29981,4837.209961,14015.09961,20510.19922,9962.019531,7900.220215,1981.119995,8625.919922,2888.809082,10221.84961,857.359985,8238.5,53032.14063
2016-06-21,10490.78027,16169.11035,4843.759766,14012.29981,20668.43945,10015.54004,7935.75,1982.699951,8684.849609,2878.558105,10131.86035,863.23999,8219.900391,52955.17969
2016-06-22,10473.05957,16065.71973,4833.319824,14003.79981,20795.11914,10071.05957,7972.140137,1992.579956,8716.25,2905.550049,10297.98047,865.159973,8203.700195,53557.19922
2016-06-23,10641.16992,16238.34961,4910.040039,14131.40039,20868.33984,10257.03027,8023.049805,1986.709961,8676.679688,2891.959961,10255.26953,879.080017,8270.450195,53585.53125
2016-06-24,10183.50977,14952.01953,4707.97998,13891.90039,20259.13086,9557.160156,7747.180176,1925.23999,8476.990234,2854.285889,10147.7002,819.98999,8088.600098,51679.66016
2016-06-27,9973.540039,15309.20996,4594.439941,13689.79981,20227.30078,9268.660156,7594.490234,1926.849976,8458.870117,2895.702881,10377.57031,795.599976,8094.700195,50086.67969
2016-06-28,10161.16016,15323.13965,4691.870117,13842.7002,20172.46094,9447.280273,7773.799805,1936.219971,8505.509766,2912.556885,10463.4502,813.190002,8127.850098,51141.14063
2016-06-29,10350.53027,15566.83008,4779.25,14036.7002,20436.11914,9612.269531,7978.959961,1956.359985,8586.55957,2931.592041,10460.96973,835.890015,8204.0,51890.42188
2016-06-30,10489.75977,15575.91992,4842.669922,14064.5,20794.36914,9680.089844,8020.149902,1970.349976,8666.580078,2929.605957,10489.99023,846.469971,8287.75,52217.71875
2016-07-05,10409.54004,15669.33008,4822.899902,14219.59961,20750.7207,9532.610352,7941.669922,1989.849976,8716.070313,3006.39209,10602.76953,833.320007,8335.950195,51670.16016
2016-07-07,10413.96973,15276.24023,4876.810059,14134.5,20706.91992,9418.780273,7964.22998,1974.079956,8640.910156,3016.846924,10620.58008,825.619995,8337.900391,51097.48047
2016-07-08,10571.78027,15106.98047,4956.759766,14259.79981,20564.16992,9629.660156,8037.939941,1963.099976,8640.910156,2988.093994,10611.79981,838.75,8323.200195,51276.39844
2016-07-11,10627.2002,15708.82031,4988.640137,14361.90039,20880.5,9833.410156,8117.109863,1988.540039,8786.469727,2994.916992,10594.82031,850.97998,8467.900391,52170.37109
2016-07-12,10726.79004,16095.65039,5022.819824,14477.7002,21224.74023,9964.070313,8143.129883,1991.22998,8841.459961,3049.381104,10757.84961,861.22998,8521.049805,52547.51953
2016-07-13,10734.2002,16231.42969,5005.72998,14493.79981,21322.36914,9930.709961,8142.330078,2005.550049,8857.75,3060.688965,10853.55957,860.530029,8519.5,52814.87891
2016-07-14,10786.62988,16385.89063,5034.060059,14514.5,21561.06055,10068.29981,8174.02002,2008.77002,8866.360352,3054.018066,10854.13965,867.679993,8565.0,52837.03125
2016-07-15,10773.12012,16497.84961,5029.589844,14482.40039,21659.25,10066.90039,8156.259766,2017.26001,8949.849609,3054.295898,10823.20996,864.820007,8541.400391,53088.46094
2016-07-19,10758.54004,16723.31055,5036.370117,14524.59961,21673.19922,9981.240234,8111.47998,2016.890015,9034.870117,3036.5979,10778.25,860.460022,8528.549805,52892.92188
2016-07-20,10793.09961,16681.89063,5089.930176,14533.59961,21882.48047,10142.00977,8197.429688,2015.459961,9007.679688,3027.899902,10759.86035,867.929993,8565.849609,52837.85938
2016-07-21,10758.62012,16810.2207,5073.899902,14565.79981,22000.49023,10156.20996,8182.450195,2012.219971,9056.55957,3039.009033,10787.20996,867.309998,8510.099609,52974.03125
2016-07-22,10805.04004,16627.25,5100.160156,14600.7002,21964.26953,10147.45996,8194.730469,2010.339966,9013.139648,3012.815918,10709.07031,869.309998,8541.200195,53005.21875
2016-07-25,10752.42969,16620.28906,5097.629883,14498.09961,21993.43945,10198.24023,8194.410156,2012.319946,8991.669922,3015.827881,10718.36035,870.51001,8635.650391,53292.51953
2016-07-26,10772.99023,16383.04004,5110.049805,14550.0,22129.73047,10247.75977,8227.200195,2027.339966,9024.790039,3050.166016,10852.20996,872.440002,8590.650391,53638.03906
2016-07-27,10739.76953,16664.82031,5139.810059,14546.5,22218.99023,10319.54981,8221.330078,2025.050049,9063.389648,2991.999023,10405.84961,877.75,8615.799805,53764.26172
2016-07-28,10744.16016,16476.83984,5154.97998,14552.7002,22174.33984,10274.92969,8095.069824,2021.099976,9076.639648,2994.322998,10396.30957,869.47998,8666.299805,53282.16016
2016-07-29,10785.50977,16569.26953,5162.129883,14582.7002,21891.36914,10337.5,8127.200195,2016.189941,8984.410156,2979.339111,10329.44043,876.01001,8638.5,52797.57813
2016-08-04,10707.12988,16254.88965,5166.25,14528.79981,21832.23047,10227.86035,8081.140137,2000.030029,9024.709961,2982.426025,10366.5,859.330017,8551.099609,52543.37109
2016-08-05,10782.87012,16254.4502,5221.120117,14648.79981,22146.08984,10367.20996,8194.339844,2017.939941,9092.120117,2976.696045,10342.28027,869.609985,8683.150391,52348.35938
2016-08-08,10788.00977,16650.57031,5213.140137,14755.59961,22494.75977,10432.36035,8168.839844,2031.119995,9150.259766,3004.2771,10468.87988,869.77002,8711.349609,52486.64844
2016-08-10,10774.98047,16735.11914,5204.580078,14775.0,22492.42969,10650.88965,8208.900391,2044.640015,9200.419922,3018.746094,10511.16016,876.22998,8575.299805,52218.60938
2016-08-16,10809.74023,16596.50977,5227.109863,14703.40039,22910.83984,10676.65039,8215.450195,2047.76001,9110.360352,3110.037109,10882.9502,877.820007,8642.549805,52396.39844
2016-08-17,10824.63965,16745.64063,5228.660156,14697.59961,22799.7793,10537.66992,8153.799805,2043.75,9117.700195,3109.554932,10890.69043,870.27002,8624.049805,52309.69922
2016-08-18,10863.00977,16486.00977,5240.149902,14695.7002,23023.16016,10603.03027,8189.72998,2055.469971,9122.5,3104.114014,10879.2002,874.530029,8673.25,52989.66016
2016-08-19,10829.15039,16545.82031,5238.379883,14687.5,22937.2207,10544.36035,8127.279785,2056.23999,9034.269531,3108.102051,10872.70996,868.590027,8666.900391,52771.94922
2016-08-22,10815.91992,16598.18945,5244.600098,14748.2002,22997.91016,10494.34961,8157.850098,2042.160034,8981.80957,3084.804932,10731.40039,867.130005,8629.150391,52828.92969
2016-08-23,10847.49023,16497.35938,5260.080078,14764.79981,22998.92969,10592.87988,8201.610352,2049.929932,9030.929688,3089.706055,10750.29004,873.780029,8632.599609,52957.80078
2016-08-24,10791.17969,16597.30078,5217.689941,14626.2002,22820.7793,10622.96973,8199.830078,2043.76001,9017.379883,3085.879883,10760.44043,875.25,8650.299805,53562.80078
2016-08-25,10784.37012,16555.94922,5212.200195,14630.7002,22814.94922,10529.58984,8141.279785,2042.920044,9115.469727,3068.329102,10679.15039,870.27002,8592.200195,53482.87891
2016-08-26,10749.33008,16360.70996,5218.919922,14639.90039,22909.53906,10587.76953,8168.319824,2037.5,9131.719727,3070.309082,10693.75,876.25,8572.549805,53506.62109
2016-08-29,10811.34961,16737.49023,5232.330078,14682.0,22821.33984,10544.44043,8184.089844,2032.349976,9110.169922,3070.0271,10724.40039,873.909973,8607.450195,53563.92969
2016-08-30,10797.54004,16725.35938,5222.990234,14684.90039,23016.10938,10657.63965,8236.009766,2039.73999,9110.55957,3074.677002,10729.12012,879.869995,8744.349609,53448.69141
2016-08-31,10764.75,16887.40039,5213.220215,14598.0,22976.88086,10592.69043,8202.129883,2034.650024,9068.849609,3085.490967,10757.87988,875.950012,8786.200195,52733.12109
2016-09-01,10771.92969,16926.83984,5227.209961,14683.90039,23162.33984,10534.30957,8142.640137,2032.719971,9001.150391,3063.304932,10669.50977,875.950012,8774.650391,52631.32813
2016-09-02,10856.91992,16925.67969,5249.899902,14795.7002,23266.69922,10683.82031,8294.299805,2038.310059,8987.549805,3067.352051,10640.41992,895.679993,8809.650391,53500.07031
2016-09-06,10890.79004,17081.98047,5275.910156,14813.0,23787.67969,10687.13965,8304.339844,2066.530029,9181.849609,3090.712891,10861.5,892.880005,8943.0,53680.42969
2016-09-07,10890.17969,17012.43945,5283.930176,14796.79981,23741.81055,10752.98047,8320.990234,2061.879883,9259.070313,3091.927979,10838.71973,897.570007,8917.950195,53456.42969
2016-09-08,10882.33008,16958.76953,5259.47998,14803.29981,23919.33984,10675.29004,8315.200195,2063.72998,9262.889648,3095.954102,10851.19043,893.429993,8952.5,53250.25
2016-09-09,10613.53027,16965.75977,5125.910156,14540.0,24099.69922,10573.44043,8264.129883,2037.869995,9164.879883,3078.85498,10762.79004,882.98999,8866.700195,53347.30078
2016-09-12,10741.24023,16672.91992,5211.890137,14597.09961,23290.59961,10431.76953,8206.200195,1991.47998,8947.05957,3021.977051,10461.58008,873.840027,8715.599609,52802.0
2016-09-20,10560.25,16492.15039,5241.350098,14522.0,23530.85938,10393.86035,8237.540039,2025.709961,9161.580078,3023.0,10544.53027,868.619995,8775.900391,51335.75
2016-09-21,10708.37012,16807.61914,5295.180176,14710.79981,23669.90039,10436.49023,8226.469727,2035.98999,9228.5,3025.874023,10583.40039,872.940002,8777.150391,50757.82031
2016-09-23,10717.99023,16754.01953,5305.75,14697.90039,23686.48047,10626.96973,8272.889648,2054.070068,9284.620117,3033.895996,10609.7002,886.73999,8831.549805,51999.44922
2016-09-26,10624.87988,16544.56055,5257.490234,14619.5,23317.91992,10393.70996,8165.049805,2047.109985,9194.519531,2980.429932,10392.7002,873.52002,8723.049805,51479.80078
2016-09-29,10643.51953,16693.71094,5269.149902,14754.59961,23739.4707,10405.54004,8164.200195,2068.719971,9270.900391,2998.48291,10512.25,880.02002,8591.25,52698.57813
2016-09-30,10721.74023,16449.83984,5312.0,14725.90039,23297.15039,10511.01953,8139.009766,2043.630005,9166.849609,3004.702881,10567.58008,881.47998,8611.150391,51949.82813
2016-10-13,10522.94043,16774.24023,5213.330078,14643.7002,23031.30078,10414.07031,7999.930176,2015.439941,9219.169922,3061.345947,10787.49023,871.380005,8573.349609,50494.51172
2016-10-14,10521.29981,16856.36914,5214.160156,14585.0,23233.31055,10580.37988,8089.910156,2022.660034,9165.169922,3063.809082,10759.67969,884.549988,8583.400391,51146.78125
2016-10-17,10492.86035,16900.11914,5199.819824,14596.5,23037.53906,10503.57031,8000.959961,2027.609985,9176.219727,3041.166016,10651.5,880.150024,8520.400391,50769.01172
2016-10-18,10567.80957,16963.60938,5243.839844,14752.29981,23394.39063,10631.54981,8074.689941,2040.430054,9222.580078,3083.875,10797.01953,890.109985,8677.900391,51126.78906
2016-10-19,10600.91992,16998.91016,5246.410156,14840.5,23304.9707,10645.67969,8093.779785,2040.939941,9283.990234,3084.718994,10757.91992,893.200012,8659.099609,51504.87109
2016-10-20,10597.36035,17235.5,5241.830078,14847.90039,23374.40039,10701.38965,8069.27002,2040.599976,9317.240234,3084.458008,10784.33008,895.109985,8699.400391,51420.66016
2016-10-24,10591.29981,17234.41992,5309.830078,14923.0,23604.08008,10761.16992,7991.879883,2047.73999,9322.5,3128.24707,10842.63965,896.409973,8708.950195,51683.39063
2016-10-25,10550.19043,17365.25,5283.399902,14870.59961,23565.10938,10757.30957,7929.870117,2037.170044,9385.650391,3131.938965,10871.50977,893.049988,8691.299805,51749.85938
2016-10-26,10528.19043,17391.83984,5250.27002,14807.59961,23325.42969,10709.67969,7892.77002,2013.890015,9362.25,3116.312012,10817.50977,890.02002,8615.25,51552.32031
2016-10-27,10503.05957,17336.41992,5215.970215,14833.79981,23132.34961,10717.08008,7924.390137,2024.119995,9299.549805,3112.350098,10788.96973,891.359985,8615.25,51139.66016
2016-10-28,10476.62012,17446.41016,5190.100098,14785.29981,22954.81055,10696.19043,7908.569824,2019.420044,9306.919922,3104.27002,10711.04004,889.619995,8638.0,50797.69922
2016-11-01,10414.04981,17442.40039,5153.580078,14778.29981,23147.07031,10526.16016,7761.339844,2007.390015,9272.700195,3122.436035,10796.13965,875.849976,8626.25,51002.69141
2016-11-02,10334.5,17134.67969,5105.569824,14594.7002,22810.5,10370.92969,7700.410156,1978.939941,9139.040039,3102.73291,10692.65039,864.460022,8514.0,50384.87109
2016-11-04,10289.34961,16905.35938,5046.370117,14509.29981,22642.61914,10259.12988,7593.200195,1982.02002,9068.150391,3125.316895,10702.57031,856.690002,8433.75,49686.10156
2016-11-07,10500.16016,17177.21094,5166.169922,14652.5,22801.40039,10456.9502,7735.220215,1997.579956,9189.839844,3133.333008,10695.17969,869.940002,8497.049805,50303.76953
2016-11-08,10530.55957,17171.38086,5193.490234,14656.79981,22909.4707,10482.32031,7744.029785,2003.380005,9217.429688,3147.887939,10763.12988,874.830017,8543.549805,50700.69922
2016-11-09,10643.41016,16251.54004,5251.069824,14759.90039,22415.18945,10646.00977,7897.839844,1958.380005,8943.200195,3128.370117,10697.11035,882.450012,8432.0,50977.85156
2016-11-10,10683.41016,17344.41992,5208.799805,14744.29981,22839.10938,10630.12012,7928.77002,2002.599976,9152.179688,3171.281982,10821.66016,873.880005,8525.75,51493.0
2016-11-11,10652.24023,17374.78906,5237.109863,14555.40039,22531.08984,10667.9502,7880.290039,1984.430054,8957.759766,3196.043945,10878.13965,867.75,8296.299805,50294.71875
2016-11-15,10745.50977,17668.15039,5275.620117,14756.09961,22323.91016,10735.13965,7909.200195,1967.530029,8931.030273,3206.986084,10958.09961,872.640015,8108.450195,49430.21094
2016-11-16,10699.42969,17862.21094,5294.580078,14733.2002,22280.5293,10663.87012,7914.02002,1979.650024,8962.219727,3205.056885,10968.08008,868.929993,8111.600098,50004.82031
2016-11-17,10740.08008,17862.63086,5333.970215,14826.09961,22262.88086,10685.54004,7964.680176,1980.550049,8995.259766,3208.452881,10945.41992,873.719971,8079.950195,50617.57031
2016-11-18,10709.50977,17967.41016,5321.509766,14864.0,22344.21094,10664.55957,7904.549805,1974.579956,9008.790039,3192.855957,10889.11035,870.159973,8074.100098,50626.05859
2016-11-21,10791.83984,18106.01953,5368.859863,15039.90039,22357.7793,10685.12988,7849.859863,1966.050049,9041.110352,3218.147949,10899.91992,875.559998,7929.100098,50596.51953
2016-11-22,10820.17969,18162.93945,5386.350098,15100.40039,22678.07031,10713.84961,7741.819824,1983.469971,9133.389648,3248.352051,10985.59961,879.719971,8002.299805,51117.73828
2016-11-25,10878.08984,18381.2207,5398.919922,15075.40039,22723.44922,10699.26953,7881.529785,1974.459961,9159.070313,3261.937988,11036.53027,882.179993,8114.299805,50696.10156
2016-11-28,10808.62988,18356.89063,5368.810059,15015.40039,22830.57031,10582.66992,7823.22998,1978.130005,9222.240234,3277.0,11068.87012,875.380005,8126.899902,50193.64063
2016-11-29,10817.7002,18307.03906,5379.919922,14999.79981,22737.07031,10620.49023,7845.009766,1978.390015,9192.379883,3282.924072,11034.7002,879.950012,8142.149902,50157.28125
2016-11-30,10838.45996,18308.48047,5323.680176,15082.90039,22789.76953,10640.29981,7875.189941,1983.47998,9240.709961,3250.033936,11012.19043,884.619995,8224.5,50209.42969
2016-12-01,10828.99023,18513.11914,5251.109863,15027.5,22878.23047,10534.04981,7779.109863,1983.75,9263.530273,3273.309082,11088.16016,877.609985,8192.900391,49927.0
2016-12-02,10838.58008,18426.08008,5255.649902,15052.5,22564.82031,10513.34961,7784.009766,1970.609985,9189.490234,3243.843018,10912.62988,872.0,8086.799805,49256.10156
2016-12-05,10910.90039,18274.99023,5308.890137,15095.2002,22505.55078,10684.83008,7845.680176,1963.359985,9160.660156,3204.708984,10784.33008,880.820007,8128.75,49713.55859
2016-12-06,10970.78027,18360.53906,5333.0,15125.79981,22675.15039,10775.32031,7912.390137,1989.859985,9250.769531,3199.646973,10779.76953,891.159973,8143.149902,48935.89844
2016-12-07,11114.61035,18496.68945,5393.759766,15237.79981,22800.91992,10986.69043,7930.25,1991.890015,9263.889648,3222.241943,10855.71973,899.590027,8102.049805,49476.05859
2016-12-08,11149.95996,18765.4707,5417.359863,15295.2002,22861.83984,11179.41992,7953.680176,2031.069946,9375.860352,3215.365967,10812.29981,907.27002,8246.849609,50543.44141
2016-12-09,11191.79004,18996.36914,5444.5,15312.2002,22760.98047,11203.62988,8099.629883,2024.689941,9392.679688,3232.883057,10789.62012,913.059998,8261.75,50899.92188
2016-12-12,11177.28027,19155.0293,5412.540039,15287.7002,22433.01953,11190.20996,8040.089844,2027.23999,9349.94043,3152.969971,10302.84961,913.26001,8170.799805,50527.85938
2016-12-13,11237.16992,19250.51953,5463.830078,15385.29981,22446.69922,11284.65039,8162.529785,2035.97998,9382.139648,3155.037109,10332.28027,921.679993,8221.799805,50839.25
2016-12-14,11098.66992,19253.60938,5436.669922,15197.2002,22456.61914,11244.83984,8140.410156,2036.869995,9368.519531,3140.531006,10232.82031,915.919983,8182.450195,50716.25
2016-12-15,11131.88965,19273.78906,5456.850098,15218.29981,22059.40039,11366.40039,8214.299805,2036.650024,9360.349609,3117.677002,10256.11035,922.289978,8153.600098,49691.30859
2016-12-19,11128.54004,19391.59961,5457.439941,15269.90039,21832.67969,11426.7002,8234.490234,2038.390015,9239.320313,3118.084961,10283.16016,925.679993,8104.350098,49880.98828
2016-12-20,11172.19043,19494.5293,5483.939941,15293.0,21729.06055,11464.74023,8243.0,2041.939941,9242.410156,3102.875977,10245.33008,931.719971,8082.399902,50343.23828
2016-12-21,11142.57031,19444.49023,5471.430176,15305.90039,21809.80078,11468.63965,8233.450195,2037.959961,9204.259766,3137.429932,10313.57031,929.359985,8061.299805,50163.92188
2016-12-22,11114.13965,19427.66992,5447.419922,15335.2002,21636.19922,11456.09961,8237.980469,2035.72998,9118.75,3139.558105,10306.91992,928.880005,7979.100098,49833.76953
2016-12-28,11058.87988,19401.7207,5438.560059,15361.09961,21754.74023,11474.99023,8256.610352,2024.48999,9201.400391,3102.236084,10187.16016,932.51001,8034.850098,50322.71875
2016-12-29,11074.33008,19145.14063,5432.089844,15422.09961,21790.91016,11451.04981,8251.129883,2026.459961,9153.089844,3096.096924,10159.4502,930.73999,8103.600098,50682.07813
2017-01-04,11246.54004,19594.16016,5477.0,15516.79981,22134.4707,11584.30957,8354.80957,2045.640015,9286.959961,3158.793945,10384.87012,941.27002,8190.5,50760.23828
2017-01-05,11247.69043,19520.68945,5487.939941,15586.59961,22456.68945,11584.94043,8392.490234,2041.949951,9358.139648,3165.410889,10371.46973,941.169983,8273.799805,50474.94922
2017-01-06,11237.62012,19454.33008,5521.060059,15496.09961,22503.00977,11599.00977,8417.459961,2049.120117,9372.219727,3154.321045,10289.36035,941.710022,8243.799805,51216.0
2017-01-10,11183.33008,19301.43945,5551.819824,15426.29981,22744.84961,11583.29981,8449.19043,2045.119995,9349.639648,3161.670898,10306.33984,937.619995,8288.599609,51740.17188
2017-01-11,11226.78027,19364.66992,5563.649902,15491.5,22935.34961,11646.16992,8427.150391,2075.169922,9345.740234,3136.753906,10215.48047,938.179993,8380.650391,52437.91016
2017-01-12,11204.15039,19134.69922,5547.490234,15418.2002,22829.01953,11521.04004,8375.019531,2087.139893,9410.179688,3119.289063,10131.23047,933.340027,8407.200195,52444.35938
2017-01-13,11227.16992,19287.2793,5574.120117,15497.29981,22937.38086,11629.17969,8452.19043,2076.790039,9378.830078,3112.763916,10008.29981,943.26001,8400.349609,52794.80859
2017-01-17,11196.29004,18813.5293,5538.72998,15441.40039,22840.9707,11540.0,8304.099609,2071.870117,9354.530273,3108.774902,9826.790039,932.809998,8398.0,52817.73047
2017-01-18,11196.09961,18894.36914,5555.649902,15397.90039,23098.25977,11599.38965,8312.419922,2070.540039,9341.969727,3113.011963,9804.759766,933.5,8417.0,52933.28125
2017-01-19,11148.84961,19072.25,5540.080078,15409.79981,23049.96094,11596.88965,8273.080078,2072.790039,9318.120117,3101.299072,9768.570313,933.48999,8435.099609,52900.76953
2017-01-20,11192.79004,19137.91016,5555.330078,15547.90039,22885.91016,11630.12988,8275.129883,2065.610107,9331.459961,3123.138916,9906.139648,935.25,8349.349609,52532.26172
2017-01-23,11170.62012,18891.0293,5552.939941,15480.09961,22898.51953,11545.75,8229.009766,2065.98999,9424.049805,3136.774902,9976.19043,930.190002,8391.5,53040.48047
2017-01-24,11249.28027,18787.99023,5600.959961,15610.7002,22949.85938,11594.94043,8246.660156,2065.76001,9447.950195,3142.552979,9941.549805,931.450012,8475.799805,53342.03906
2017-02-03,11310.74023,18918.19922,5666.77002,15476.40039,23129.21094,11651.49023,8350.839844,2073.159912,9455.55957,3140.169922,10004.83984,932.52002,8740.950195,52265.16016
2017-02-06,11264.11035,18976.71094,5663.549805,15456.90039,23348.24023,11509.83984,8330.929688,2077.659912,9538.009766,3156.983887,10078.73047,924.030029,8801.049805,52151.16016
2017-02-07,11243.37988,18910.7793,5674.220215,15498.79981,23331.57031,11549.44043,8370.139648,2075.209961,9554.55957,3153.087891,10055.57031,923.02002,8768.299805,52181.91016
2017-02-08,11251.79981,19007.59961,5682.450195,15554.0,23485.13086,11543.37988,8378.730469,2065.080078,9543.25,3166.981934,10130.12012,924.549988,8769.049805,51803.48047
2017-02-09,11327.67969,18907.66992,5715.180176,15617.29981,23525.14063,11642.86035,8437.540039,2065.879883,9590.179688,3183.178955,10182.73047,934.179993,8778.400391,51904.33984
2017-02-10,11377.71973,19378.92969,5734.129883,15729.09961,23574.98047,11666.96973,8456.219727,2075.080078,9665.589844,3196.698975,10186.37988,933.940002,8793.549805,52687.28906
2017-02-13,11433.92969,19459.15039,5763.959961,15756.59961,23710.98047,11774.42969,8462.879883,2078.649902,9710.320313,3216.839111,10270.83008,943.909973,8805.049805,52956.71094
2017-02-14,11468.87012,19238.98047,5782.569824,15786.0,23703.00977,11771.80957,8426.150391,2074.570068,9718.780273,3217.927979,10264.91992,945.48999,8792.299805,52465.64063
2017-02-15,11514.40039,19437.98047,5819.439941,15845.0,23994.86914,11793.92969,8486.269531,2083.860107,9799.759766,3212.986084,10177.25,949.440002,8724.700195,52485.16016
2017-02-16,11504.19043,19347.5293,5814.899902,15864.2002,24107.69922,11757.24023,8467.519531,2081.840088,9771.25,3229.61792,10253.95996,945.590027,8778.0,52586.37109
2017-02-17,11510.91016,19234.61914,5838.580078,15838.59961,24033.74023,11757.01953,8506.490234,2080.580078,9759.759766,3202.075928,10197.91992,944.400024,8821.700195,52223.53906
2017-02-21,11578.25,19381.43945,5865.950195,15922.40039,23963.63086,11967.49023,8567.179688,2102.929932,9763.929688,3253.325928,10405.75,947.950012,8907.849609,52586.60938
2017-02-22,11550.17969,19379.86914,5860.629883,15830.2002,24201.96094,11998.58984,8585.849609,2106.610107,9778.780273,3261.218018,10444.37988,949.299988,8926.900391,52088.55859
2017-02-23,11556.15039,19371.46094,5835.509766,15781.2002,24114.85938,11947.83008,8569.360352,2107.629883,9769.30957,3251.375,10432.63965,948.0,8939.5,52183.10156
2017-03-02,11575.91016,19564.80078,5861.220215,15536.7002,23728.07031,12059.57031,8661.629883,2102.649902,9691.799805,3230.028076,10367.30957,958.109985,8899.75,51893.19141
2017-03-03,11598.37012,19469.16992,5870.75,15608.5,23552.7207,12027.36035,8670.05957,2078.75,9648.209961,3218.312012,10397.04981,963.210022,8897.549805,51708.60938
2017-03-06,11547.79004,19379.14063,5849.180176,15629.79981,23596.2793,11958.40039,8664.799805,2081.360107,9682.629883,3233.865967,10522.28027,959.130005,8963.450195,51498.14063
2017-03-07,11506.32031,19344.15039,5833.930176,15608.79981,23681.07031,11966.13965,8623.969727,2094.050049,9738.070313,3242.406006,10552.13965,956.530029,8946.900391,51377.78125
2017-03-08,11448.20996,19254.0293,5837.549805,15497.0,23782.26953,11967.30957,8626.650391,2095.409912,9753.450195,3240.665039,10498.30957,956.119995,8924.299805,51299.98828
2017-03-09,11457.63965,19318.58008,5838.810059,15496.79981,23501.56055,11978.38965,8639.700195,2091.060059,9658.610352,3216.746094,10421.05957,960.880005,8927.0,50910.71094
2017-03-10,11500.75977,19604.60938,5861.72998,15506.7002,23568.66992,11963.17969,8669.969727,2097.350098,9627.889648,3212.76001,10451.00977,964.47998,8934.549805,51269.53906
2017-03-14,11459.29004,19609.5,5856.819824,15379.59961,23827.94922,11988.79004,8663.540039,2133.780029,9744.209961,3239.327881,10531.73047,961.809998,9087.0,51699.46094
2017-03-15,11590.30957,19577.38086,5900.049805,15520.90039,23792.84961,12009.87012,8688.860352,2133.0,9740.30957,3241.76001,10543.00977,963.109985,9084.799805,51701.60156
